"249180010","PSZCZYNA","2021","08","01",18.6,"",.0,"8",.0,"8",8.0,""
"249180010","PSZCZYNA","2021","08","02",15.1,"",.0,"8",.0,"8",7.0,""
"249180010","PSZCZYNA","2021","08","03",18.0,"",.0,"8",.0,"8",3.3,""
"249180010","PSZCZYNA","2021","08","04",18.2,"",.0,"8",.0,"8",3.0,""
"249180010","PSZCZYNA","2021","08","05",16.4,"",.0,"8",.0,"8",8.0,""
"249180010","PSZCZYNA","2021","08","06",17.0,"",.0,"8",.0,"8",6.7,""
"249180010","PSZCZYNA","2021","08","07",19.4,"",.0,"8",.0,"8",2.0,""
"249180010","PSZCZYNA","2021","08","08",19.1,"",.0,"8",.0,"8",6.0,""
"249180010","PSZCZYNA","2021","08","09",18.6,"",.0,"8",.0,"8",2.0,""
"249180010","PSZCZYNA","2021","08","10",20.8,"",.0,"8",.0,"8",2.3,""
"249180010","PSZCZYNA","2021","08","11",19.9,"",.0,"8",.0,"8",3.3,""
"249180010","PSZCZYNA","2021","08","12",18.4,"",.0,"8",.0,"8",2.7,""
"249180010","PSZCZYNA","2021","08","13",19.6,"",.0,"8",.0,"8",1.3,""
"249180010","PSZCZYNA","2021","08","14",23.2,"",.0,"8",.0,"8",.0,""
"249180010","PSZCZYNA","2021","08","15",23.1,"",.0,"8",.0,"8",.3,""
"249180010","PSZCZYNA","2021","08","16",23.3,"",.0,"8",.0,"8",3.7,""
"249180010","PSZCZYNA","2021","08","17",15.8,"",.0,"8",.0,"8",7.7,""
"249180010","PSZCZYNA","2021","08","18",15.8,"",.0,"8",.0,"8",6.3,""
"249180010","PSZCZYNA","2021","08","19",17.4,"",.0,"8",.0,"8",5.3,""
"249180010","PSZCZYNA","2021","08","20",19.1,"",.0,"8",.0,"8",7.7,""
"249180010","PSZCZYNA","2021","08","21",18.0,"",.0,"8",.0,"8",1.7,""
"249180010","PSZCZYNA","2021","08","22",18.3,"",.0,"8",.0,"8",2.7,""
"249180010","PSZCZYNA","2021","08","23",18.5,"",.0,"8",.0,"8",6.3,""
"249180010","PSZCZYNA","2021","08","24",14.3,"",.0,"8",.0,"8",7.3,""
"249180010","PSZCZYNA","2021","08","25",12.7,"",.0,"8",.0,"8",4.0,""
"249180010","PSZCZYNA","2021","08","26",12.9,"",.0,"8",.0,"8",8.0,""
"249180010","PSZCZYNA","2021","08","27",13.0,"",.0,"8",.0,"8",6.3,""
"249180010","PSZCZYNA","2021","08","28",13.4,"",.0,"8",.0,"8",2.7,""
"249180010","PSZCZYNA","2021","08","29",13.7,"",.0,"8",.0,"8",7.3,""
"249180010","PSZCZYNA","2021","08","30",12.4,"",.0,"8",.0,"8",8.0,""
"249180010","PSZCZYNA","2021","08","31",13.4,"",.0,"8",.0,"8",8.0,""
"249180160","BRENNA","2021","08","01",19.0,"",.0,"8",.0,"8",7.0,""
"249180160","BRENNA","2021","08","02",16.4,"",.0,"8",.0,"8",6.0,""
"249180160","BRENNA","2021","08","03",17.4,"",.0,"8",.0,"8",4.7,""
"249180160","BRENNA","2021","08","04",17.8,"",.0,"8",.0,"8",5.0,""
"249180160","BRENNA","2021","08","05",17.1,"",.0,"8",.0,"8",7.7,""
"249180160","BRENNA","2021","08","06",15.3,"",.0,"8",.0,"8",5.3,""
"249180160","BRENNA","2021","08","07",18.8,"",.0,"8",.0,"8",3.0,""
"249180160","BRENNA","2021","08","08",19.8,"",.0,"8",.0,"8",5.7,""
"249180160","BRENNA","2021","08","09",18.2,"",.0,"8",.0,"8",2.0,""
"249180160","BRENNA","2021","08","10",20.7,"",.0,"8",.0,"8",3.3,""
"249180160","BRENNA","2021","08","11",19.6,"",.0,"8",.0,"8",3.7,""
"249180160","BRENNA","2021","08","12",17.8,"",.0,"8",.0,"8",1.7,""
"249180160","BRENNA","2021","08","13",20.0,"",.0,"8",.0,"8",3.0,""
"249180160","BRENNA","2021","08","14",23.2,"",.0,"8",.0,"8",3.3,""
"249180160","BRENNA","2021","08","15",23.6,"",.0,"8",.0,"8",1.7,""
"249180160","BRENNA","2021","08","16",23.7,"",.0,"8",.0,"8",4.7,""
"249180160","BRENNA","2021","08","17",16.8,"",.0,"8",.0,"8",6.0,""
"249180160","BRENNA","2021","08","18",15.6,"",.0,"8",.0,"8",4.7,""
"249180160","BRENNA","2021","08","19",17.0,"",.0,"8",.0,"8",6.3,""
"249180160","BRENNA","2021","08","20",18.8,"",.0,"8",.0,"8",6.3,""
"249180160","BRENNA","2021","08","21",16.7,"",.0,"8",.0,"8",4.7,""
"249180160","BRENNA","2021","08","22",18.6,"",.0,"8",.0,"8",5.3,""
"249180160","BRENNA","2021","08","23",19.1,"",.0,"8",.0,"8",6.0,""
"249180160","BRENNA","2021","08","24",16.6,"",.0,"8",.0,"8",7.3,""
"249180160","BRENNA","2021","08","25",13.1,"",.0,"8",.0,"8",2.0,""
"249180160","BRENNA","2021","08","26",14.4,"",.0,"8",.0,"8",7.3,""
"249180160","BRENNA","2021","08","27",13.6,"",.0,"8",.0,"8",6.3,""
"249180160","BRENNA","2021","08","28",13.2,"",.0,"8",.0,"8",4.0,""
"249180160","BRENNA","2021","08","29",13.4,"",.0,"8",.0,"8",7.7,""
"249180160","BRENNA","2021","08","30",13.5,"",.0,"8",.0,"8",7.7,""
"249180160","BRENNA","2021","08","31",13.9,"",.0,"8",.0,"8",8.0,""
"249190480","LALIKI","2021","08","01",17.4,"",.0,"8",.0,"8",7.3,""
"249190480","LALIKI","2021","08","02",14.5,"",.0,"8",.0,"8",6.7,""
"249190480","LALIKI","2021","08","03",14.6,"",.0,"8",.0,"8",5.0,""
"249190480","LALIKI","2021","08","04",15.7,"",.0,"8",.0,"8",5.7,""
"249190480","LALIKI","2021","08","05",14.8,"",.0,"8",.0,"8",8.0,""
"249190480","LALIKI","2021","08","06",14.0,"",.0,"8",.0,"8",5.0,""
"249190480","LALIKI","2021","08","07",17.4,"",.0,"8",.0,"8",2.3,""
"249190480","LALIKI","2021","08","08",17.0,"",.0,"8",.0,"8",6.7,""
"249190480","LALIKI","2021","08","09",16.8,"",.0,"8",.0,"8",3.7,""
"249190480","LALIKI","2021","08","10",18.8,"",.0,"8",.0,"8",2.3,""
"249190480","LALIKI","2021","08","11",16.9,"",.0,"8",.0,"8",3.0,""
"249190480","LALIKI","2021","08","12",16.2,"",.0,"8",.0,"8",2.0,""
"249190480","LALIKI","2021","08","13",18.1,"",.0,"8",.0,"8",3.0,""
"249190480","LALIKI","2021","08","14",20.1,"",.0,"8",.0,"8",3.3,""
"249190480","LALIKI","2021","08","15",21.9,"",.0,"8",.0,"8",2.3,""
